70990569.1172284	62019909.9832095	8970659.13401889	1.76039419951331e-05
73711973.7572585	64227531.5908507	9484442.16640785	1.87838931483248e-05
71964564.8376504	64227531.5908507	7737033.24679978	1.47978341527933e-05
72474051.1153164	62019909.9832095	10454141.1321069	1.83771088840038e-05
73450194.2790271	62019909.9832095	11430284.2958176	2.02400279909766e-05
75163596.395613	62019909.9832095	13143686.4124035	2.35875980287523e-05
74589222.3097318	62019909.9832095	12569312.3265222	2.35875980287523e-05
77645750.9808781	64227531.5908507	13418219.3900274	2.35875980287523e-05
74748777.0157222	62019909.9832095	12728867.0325127	2.21820631534634e-05
77549937.8903996	62019909.9832095	15530027.9071901	2.79328883290909e-05
75438129.3732369	62019909.9832095	13418219.3900274	2.35875980287523e-05
85668124.0656407	75095822.582315	10572301.4833257	1.84955185564689e-05
79011703.3423725	75095822.582315	3915880.76005758	6.8505656385975e-06
87620175.2710972	75095822.582315	12524352.6887822	2.17635258388607e-05
88193034.9780579	75095822.582315	13097212.3957429	1.84955185564689e-05
82092278.0082179	75095822.582315	6996455.42590291	1.84955185564689e-05
83460502.4579995	72888200.9746738	10572301.4833257	1.84955185564689e-05
84780570.8801357	75095822.582315	9684748.29782069	1.66654733862344e-05
88880527.4585312	75095822.582315	13784704.8762163	2.52439762089724e-05
84820020.9643606	72888200.9746738	11931819.9896868	2.64379143200864e-05
76626679.5041793	72888200.9746738	3738478.52950556	8.38468868435859e-06
76455645.9330583	72888200.9746738	3567444.95838458	9.79235412321127e-06
79665170.9771912	72888200.9746738	6776970.00251739	9.79235412321127e-06
79515256.1752536	75095822.582315	4419433.59293868	9.79235412321127e-06
77675201.2143299	72888200.9746738	4787000.23965611	1.08754978546497e-05
76434509.2801705	72888200.9746738	3546308.30549678	7.29139803997759e-06
77307634.5676124	72888200.9746738	4419433.59293868	9.79235412321127e-06
129193476.089048	118568986.548172	10624489.5408762	2.40476107959751e-05
125819831.715537	118568986.548172	7250845.16736508	1.64116592948608e-05
131016995.762086	118568986.548172	12448009.213914	2.78708383654931e-05
127492717.483562	118568986.548172	8923730.9353896	2.40476107959751e-05
132147819.275674	118568986.548172	13578832.7275019	2.40476107959751e-05
126985854.481407	116361364.940531	10624489.5408762	2.40476107959751e-05
130441375.676527	118568986.548172	11872389.1283545	2.75373588574522e-05
124587641.141458	118568986.548172	6018654.59328584	1.17181921143911e-05
124580537.138415	116361364.940531	8219172.19788396	1.56666284423967e-05
121076551.975105	116361364.940531	4715187.03457393	9.04960918447022e-06
123039731.359494	116361364.940531	6678366.41896313	1.06919298751635e-05
120884083.418886	116361364.940531	4522718.47835565	1.06919298751635e-05
124178286.155601	118568986.548172	5609299.6074288	1.06919298751635e-05
121447272.376855	116361364.940531	5085907.43632445	9.48597795753612e-06
126542191.894169	116361364.940531	10180826.9536382	2.16856386537761e-05
121970664.54796	116361364.940531	5609299.6074288	1.06919298751635e-05
164330460.572303	140305568.531101	24024892.0412027	3.01489439781512e-05
170020061.256806	140305568.531101	29714492.7257059	3.7288849206485e-05
151520329.478564	140305568.531101	11214760.9474632	1.43145770407976e-05
164807731.406251	140305568.531101	24502162.87515	3.01489439781512e-05
162080426.407374	140305568.531101	21774857.8762733	3.01489439781512e-05
162122838.964662	138097946.923459	24024892.0412027	3.01489439781512e-05
164344989.835421	140305568.531101	24039421.3043202	3.01701468359611e-05
170533215.33972	140305568.531101	30227646.8086194	3.9301524247633e-05
151555863.995364	138097946.923459	13457917.0719049	1.95388375684222e-05
172448142.84017	138097946.923459	34350195.9167105	4.86448800807874e-05
154418758.313618	138097946.923459	16320811.3901587	2.41660460242621e-05
156660052.745157	138097946.923459	18562105.8216973	2.41660460242621e-05
156950603.948968	140305568.531101	16645035.4178679	2.41660460242621e-05
154730629.192232	138097946.923459	16632682.2687726	2.41451265578525e-05
150887544.41995	138097946.923459	12789597.4964905	1.77191154095081e-05
154742982.341327	138097946.923459	16645035.4178679	2.41660460242621e-05
101369999.780251	96832404.5652435	4537595.21500784	7.4577476761035e-06
104521132.677427	96832404.5652435	7688728.11218323	1.2636780385605e-05
109527213.076812	96832404.5652435	12694808.511569	1.97223560445659e-05
101445394.875858	96832404.5652435	4612990.31061454	7.4577476761035e-06
100912728.07555	96832404.5652435	4080323.51030614	7.4577476761035e-06
99162378.1726101	94624782.9576023	4537595.21500784	7.4577476761035e-06
101373499.308854	96832404.5652435	4541094.7436102	7.46470576088478e-06
99539524.9515055	96832404.5652435	2707120.38626202	3.92988969850891e-06
102554673.589771	94624782.9576023	7929890.6321683	1.18838893903032e-05
98885201.4338772	94624782.9576023	4260418.47627493	6.66461944141052e-06
107841973.74376	94624782.9576023	13217190.786158	2.01366561157972e-05
109276339.308052	94624782.9576023	14651556.3504495	2.01366561157972e-05
110269207.572359	96832404.5652435	13436803.0071156	2.01366561157972e-05
108054843.383426	94624782.9576023	13430060.4258232	2.01231469366104e-05
114439846.735673	94624782.9576023	19815063.7780703	3.34431414862012e-05
108061585.964718	94624782.9576023	13436803.0071156	2.01366561157972e-05
124757195.249571	115851913.800306	8905281.44926528	1.86629055398668e-05
153809716.021332	115851913.800306	37957802.2210258	7.95486230713569e-05
127443061.011665	115851913.800306	11591147.2113594	2.39180123874599e-05
126219410.365447	115851913.800306	10367496.5651413	1.86629055398668e-05
123235127.939566	115851913.800306	7383214.13926036	1.86629055398668e-05
89944700.6675372	81039419.218272	8905281.44926528	1.86629055398668e-05
125045368.413964	115851913.800306	9193454.61365849	1.93883542470317e-05
121376994.295457	115851913.800306	5525080.4951507	1.03982574831924e-05
88605401.4705227	81039419.218272	7565982.25225073	1.43119712945914e-05
104967983.433331	81039419.218272	23928564.2150589	4.58857214892617e-05
108740229.740297	81039419.218272	27700810.522025	6.10032348655214e-05
118932840.137304	81039419.218272	37893420.9190325	6.10032348655214e-05
148101097.565567	115851913.800306	32249183.7652608	6.10032348655214e-05
112514304.685314	81039419.218272	31474885.4670416	5.90573149283029e-05
130267176.855495	81039419.218272	49227757.6372232	0.000105638234326037
113288602.983533	81039419.218272	32249183.7652608	6.10032348655214e-05
80451397.2646771	72378749.8344489	8072647.43022825	1.86855875838887e-05
77590592.7094063	72378749.8344489	5211842.87495741	1.20637433202913e-05
83111366.5883195	72378749.8344489	10732616.7538707	2.4396803372606e-05
81532563.3534186	72378749.8344489	9153813.51896975	1.86855875838887e-05
85235704.3687546	72378749.8344489	12856954.5343058	1.86855875838887e-05
132585230.614357	124512583.184129	8072647.43022825	1.86855875838887e-05
80726820.3170285	72378749.8344489	8348070.48257964	1.95319357986589e-05
82345469.9311829	72378749.8344489	9966720.09673404	2.46039198170039e-05
149491907.293811	124512583.184129	24979324.109682	3.30172920794014e-05
136949959.912335	124512583.184129	12437376.7282056	1.66313449518455e-05
138734886.502031	124512583.184129	14222303.3179018	2.13165432978101e-05
134405837.824816	124512583.184129	9893254.64068737	2.13165432978101e-05
88505839.9257124	72378749.8344489	16127090.0912635	2.13165432978101e-05
140043561.857864	124512583.184129	15530978.6737351	2.04137275536789e-05
137382901.401496	124512583.184129	12870318.2173668	1.64226149998171e-05
140639673.275393	124512583.184129	16127090.0912635	2.13165432978101e-05
122979320.712696	94115331.8173774	28863988.8953182	4.54997216119975e-05
100602300.025985	94115331.8173774	6486968.20860732	1.02257262039546e-05
110342506.354048	94115331.8173774	16227174.5366705	2.61829893359423e-05
127237526.156752	94115331.8173774	33122194.339375	4.54997216119975e-05
117861509.882013	94115331.8173774	23746178.0646358	4.54997216119975e-05
175113154.062376	146249165.167058	28863988.8953182	4.54997216119975e-05
121373544.456167	94115331.8173774	27258212.63879	4.25887530081149e-05
118354691.57679	94115331.8173774	24239359.7594125	3.71588763272005e-05
158080548.260935	146249165.167058	11831383.093877	1.93383899035918e-05
151171451.204736	146249165.167058	4922286.03767795	7.8323440319806e-06
148566336.704892	146249165.167058	2317171.53783484	4.34616022633657e-06
149465419.041641	146249165.167058	3216253.87458333	4.34616022633657e-06
96774347.7376019	94115331.8173774	2659015.9202245	4.34616022633657e-06
149072345.854392	146249165.167058	2823180.68733439	4.67460627701007e-06
149459575.14327	146249165.167058	3210409.97621201	5.45831675908052e-06
148908181.087282	146249165.167058	2659015.9202245	4.34616022633657e-06
140652134.894584	137588495.783235	3063639.11134988	5.1796776106052e-06
142206016.153315	137588495.783235	4617520.37008	7.80681601459205e-06
148335329.274687	137588495.783235	10746833.491453	1.72889173199981e-05
139993674.27011	137588495.783235	2405178.48687562	5.1796776106052e-06
140196654.456545	137588495.783235	2608158.6733108	5.1796776106052e-06
105839640.31255	102776001.201201	3063639.11134988	5.1796776106052e-06
141070589.437385	137588495.783235	3482093.65415003	6.10937034426429e-06
143506118.374454	137588495.783235	5917622.59121967	1.18174191173652e-05
115773312.586545	102776001.201201	12997311.3853446	3.80489889123986e-05
109448197.4802	102776001.201201	6672196.27899952	2.14141284602105e-05
127728556.866233	102776001.201201	24952555.665032	5.7347479575209e-05
126351840.555835	102776001.201201	23575839.3546346	5.7347479575209e-05
157178058.357939	137588495.783235	19589562.5747048	5.7347479575209e-05
120327892.216146	102776001.201201	17551891.0149453	4.96747479096427e-05
114763774.326608	102776001.201201	11987773.1254079	2.96635403901717e-05
122365563.775905	102776001.201201	19589562.5747048	5.7347479575209e-05
166137232.375729	148456786.774699	17680445.6010307	3.00836985360257e-05
158571663.114209	148456786.774699	10114876.33951	1.72107025690155e-05
154685481.495548	148456786.774699	6228694.72084973	1.11792089094483e-05
166843092.131961	148456786.774699	18386305.3572619	3.00836985360257e-05
168788371.570915	148456786.774699	20331584.7962167	3.00836985360257e-05
109588155.810767	91907710.2097362	17680445.6010307	3.00836985360257e-05
165287501.072222	148456786.774699	16830714.2975231	2.82861518255588e-05
166447532.90857	148456786.774699	17990746.1338709	3.07433039733322e-05
99109734.1917586	91907710.2097362	7202023.9820224	1.06330681365604e-05
103606088.084198	91907710.2097362	11698377.8744615	1.65336630343893e-05
95869766.7815624	91907710.2097362	3962056.57182614	6.08311417810775e-06
95464597.645631	91907710.2097362	3556887.43589472	6.08311417810775e-06
152577021.276486	148456786.774699	4120234.5017874	6.08311417810775e-06
96306990.6862112	91907710.2097362	4399280.47647495	6.57108909094322e-06
95935548.6002431	91907710.2097362	4027838.39050689	5.92226942614564e-06
96027944.7115236	91907710.2097362	4120234.5017874	6.08311417810775e-06
116144851.167898	104983622.808842	11161228.3590567	1.62468195961253e-05
113534865.165594	104983622.808842	8551242.35675278	1.24475987251146e-05
128744580.363826	104983622.808842	23760957.5549839	3.39390885107928e-05
116685757.559224	104983622.808842	11702134.7503823	1.62468195961253e-05
111839210.294676	104983622.808842	6855587.48583421	1.62468195961253e-05
146542102.53465	135380874.175593	11161228.3590567	1.62468195961253e-05
115486024.225402	104983622.808842	10502401.4165604	1.51458049730793e-05
116387518.277275	104983622.808842	11403895.4684336	1.66538267251323e-05
150504067.727707	135380874.175593	15123193.5521134	3.262864871983e-05
140703112.428427	135380874.175593	5322238.25283382	1.18911913686948e-05
146432028.177044	135380874.175593	11051154.0014507	2.49986358132537e-05
153831508.339393	135380874.175593	18450634.1638	2.49986358132537e-05
116570348.670182	104983622.808842	11586725.8613399	2.49986358132537e-05
147497384.659016	135380874.175593	12116510.483423	2.65623648070374e-05
146789935.490286	135380874.175593	11409061.3146929	2.44777645432317e-05
146967600.036933	135380874.175593	11586725.8613399	2.49986358132537e-05
127251075.989607	83247040.8259131	44004035.1636941	8.26118840744337e-05
139752252.577175	83247040.8259131	56505211.7512617	0.000106081226083737
120861268.591835	83247040.8259131	37614227.765922	7.14490303635272e-05
114613195.779691	83247040.8259131	31366154.9537783	8.26118840744337e-05
133703775.083395	83247040.8259131	50456734.2574818	8.26118840744337e-05
157648327.356359	113644292.192665	44004035.1636941	8.26118840744337e-05
125341309.313896	83247040.8259131	42094268.4879828	7.79911540261838e-05
127945732.041475	83247040.8259131	44698691.2155623	8.43013437224359e-05
143483339.524115	113644292.192665	29839047.3314505	6.87138670751252e-05
158457081.62217	113644292.192665	44812789.4295054	0.00010217845200288
167398464.178493	113644292.192665	53754171.985828	8.82348992514997e-05
147046388.258586	113644292.192665	33402096.0659212	8.82348992514997e-05
121563110.741943	83247040.8259131	38316069.9160296	8.82348992514997e-05
153866630.998473	113644292.192665	40222338.8058083	9.37018217454228e-05
151321024.734398	113644292.192665	37676732.5417331	8.64097145488564e-05
151960362.108694	113644292.192665	38316069.9160296	8.82348992514997e-05
132358924.814253	126720204.79177	5638720.02248273	8.70698105832874e-06
136233068.057038	126720204.79177	9512863.26526792	1.46892060486964e-05
131481423.361712	126720204.79177	4761218.56994183	7.39438118465822e-06
132605790.96957	126720204.79177	5885586.1778002	8.70698105832874e-06
133214057.063026	126720204.79177	6493852.27125528	8.70698105832874e-06
75809848.2492904	70171128.2268077	5638720.02248273	8.70698105832874e-06
133099894.096216	126720204.79177	6379689.3044455	1.00970637920951e-05
132467019.712662	126720204.79177	5746814.92089142	8.90849712424436e-06
76856063.6386849	70171128.2268077	6684935.41187718	8.83054801835401e-06
83439881.2209561	70171128.2268077	13268752.9941484	1.74384369011861e-05
80975978.3452548	70171128.2268077	10804850.1184471	1.4897671017721e-05
79896953.296211	70171128.2268077	9725825.06940329	1.4897671017721e-05
137998096.983044	126720204.79177	11277892.1912734	1.4897671017721e-05
80037534.2252703	70171128.2268077	9866405.99846257	1.27735456321665e-05
81212874.5421136	70171128.2268077	11041746.315306	1.45406253711034e-05
81449020.4180811	70171128.2268077	11277892.1912734	1.4897671017721e-05
78057238.5486756	66944604.3387167	11112634.2099589	1.15862039376891e-05
82547828.4800365	66944604.3387167	15603224.1413198	1.62681623070785e-05
70847923.7144747	66944604.3387167	3903319.37575796	4.18910002395921e-06
75370014.5985998	66944604.3387167	8425410.25988304	1.15862039376891e-05
77806571.6854644	66944604.3387167	10861967.3467477	1.15862039376891e-05
86717907.9324987	75605273.7225398	11112634.2099589	1.15862039376891e-05
78973852.7043807	66944604.3387167	12029248.365664	1.26746407007205e-05
80701085.306406	66944604.3387167	13756480.9676892	1.47420049516999e-05
79796928.6127464	75605273.7225398	4191654.89020656	6.34626676297286e-06
91136376.8071104	75605273.7225398	15531103.0845706	2.27188896140283e-05
83367902.3373582	75605273.7225398	7762628.61481833	8.9107785690032e-06
81644517.3755408	75605273.7225398	6039243.65300099	8.9107785690032e-06
72830097.3315788	66944604.3387167	5885492.99286205	8.9107785690032e-06
80906680.5465291	75605273.7225398	5301406.82398931	7.93574141922782e-06
80085233.5417297	75605273.7225398	4479959.81918991	6.5761098781747e-06
81490766.7154019	75605273.7225398	5885492.99286205	8.9107785690032e-06
115887098.98612	110417768.304574	5469330.6815466	9.10221602805948e-06
116698414.001308	110417768.304574	6280645.69673395	1.0452429603545e-05
122350357.502249	110417768.304574	11932589.1976748	1.93532422517814e-05
116378890.971566	110417768.304574	5961122.66699265	9.10221602805948e-06
115779807.024261	110417768.304574	5362038.7196868	9.10221602805948e-06
124547768.369944	119078437.688397	5469330.6815466	9.10221602805948e-06
115368631.937535	110417768.304574	4950863.63296142	8.02424057437194e-06
117231411.938567	110417768.304574	6813643.63399306	1.19673084672255e-05
133121576.308571	119078437.688397	14043138.6201738	2.18689152100697e-05
126587117.505727	119078437.688397	7508679.81733015	1.20411767037463e-05
133874304.687042	119078437.688397	14795866.9986453	2.51129281083301e-05
135527344.116765	119078437.688397	16448906.4283678	2.51129281083301e-05
126544051.990623	110417768.304574	16126283.6860491	2.51129281083301e-05
136729697.508328	119078437.688397	17651259.8199314	2.81450676055957e-05
132539236.362529	119078437.688397	13460798.6741318	1.99281483250528e-05
135204721.374446	119078437.688397	16126283.6860491	2.51129281083301e-05
196932879.586871	132154350.287502	64778529.2993684	8.99308868425698e-05
204232157.425126	132154350.287502	72077807.1376237	0.000100064345202993
187748342.01962	132154350.287502	55593991.7321175	7.77521663253033e-05
202255505.485886	132154350.287502	70101155.1983838	8.99308868425698e-05
177764559.503225	132154350.287502	45610209.2157224	8.99308868425698e-05
205593548.970694	140815019.671325	64778529.2993684	8.99308868425698e-05
196312287.843411	132154350.287502	64157937.5559089	8.89248066279592e-05
187684338.540537	132154350.287502	55529988.2530351	7.50414623361785e-05
176955671.33623	140815019.671325	36140651.6649044	6.36784089752212e-05
188172195.92075	140815019.671325	47357176.2494249	8.25882126104645e-05
177974734.274589	140815019.671325	37159714.6032634	7.08537246922566e-05
197268035.02534	140815019.671325	56453015.3540145	7.08537246922566e-05
172367349.080552	132154350.287502	40212998.7930494	7.08537246922566e-05
181381396.545156	140815019.671325	40566376.8738305	7.16650020397787e-05
187333289.01545	140815019.671325	46518269.3441248	8.55065561542226e-05
181028018.464375	140815019.671325	40212998.7930494	7.08537246922566e-05
94072685.2572745	88681186.3216453	5391498.93562924	1.17337658328059e-05
95242719.8755611	88681186.3216453	6561533.5539158	1.42801657099392e-05
93221771.8075311	88681186.3216453	4540585.48588582	9.96050935265109e-06
94607978.5003837	88681186.3216453	5926792.1787384	1.17337658328059e-05
95855354.1162957	88681186.3216453	7174167.79465043	1.17337658328059e-05
102733354.641098	97341855.7054684	5391498.93562924	1.17337658328059e-05
94021067.2620995	88681186.3216453	5339880.94045423	1.15864139565232e-05
93309163.2979844	88681186.3216453	4627976.97633907	9.58363793312526e-06
102880738.889899	97341855.7054684	5538883.18443039	7.97933998410399e-06
105377415.624786	97341855.7054684	8035559.91931725	1.15222732898847e-05
103473936.394283	97341855.7054684	6132080.68881475	9.71097419639754e-06
102478652.651019	97341855.7054684	5136796.94555062	9.71097419639754e-06
95422088.6754762	88681186.3216453	6740902.35383092	9.71097419639754e-06
104152966.761084	97341855.7054684	6811111.05561597	9.83391123926194e-06
105356542.550731	97341855.7054684	8014686.84526308	1.19647553037256e-05
104082758.059299	97341855.7054684	6740902.35383092	9.71097419639754e-06
117881331.421502	99549477.3131096	18331854.1083925	4.30388118335664e-05
145144578.21278	99549477.3131096	45595100.8996707	0.00010704639893763
115188945.729845	99549477.3131096	15639468.4167359	3.71643174259648e-05
119611300.379974	99549477.3131096	20061823.0668646	4.30388118335664e-05
117521296.122496	99549477.3131096	17971818.8093865	4.30388118335664e-05
104805418.822397	86473564.7140041	18331854.1083925	4.30388118335664e-05
119739737.230302	99549477.3131096	20190259.9171929	4.88411743646642e-05
113616884.32711	99549477.3131096	14067407.0140004	3.01725772378701e-05
100430730.587672	86473564.7140041	13957165.8736675	2.90673086186202e-05
127510092.211177	86473564.7140041	41036527.4971734	8.45567534010908e-05
118194429.969485	86473564.7140041	31720865.2554807	7.22963897438564e-05
121848564.079285	86473564.7140041	35374999.3652809	7.22963897438564e-05
134263826.582994	99549477.3131096	34714349.2698848	7.22963897438564e-05
118159918.401339	86473564.7140041	31686353.6873351	6.38474243031229e-05
132608813.245721	86473564.7140041	46135248.5317172	0.000105460121996675
121187913.983889	86473564.7140041	34714349.2698848	7.22963897438564e-05
164322624.299143	143022641.278967	21299983.0201768	3.00556372306187e-05
155411238.372103	143022641.278967	12388597.0931366	1.74811021997012e-05
161097149.590082	143022641.278967	18074508.3111155	2.56778475074229e-05
158959085.97525	143022641.278967	15936444.6962838	3.00556372306187e-05
163867785.828267	143022641.278967	20845144.5493004	3.00556372306187e-05
151246711.700038	129946728.679861	21299983.0201768	3.00556372306187e-05
163203262.35946	143022641.278967	20180621.0804935	2.8155617921839e-05
175268595.982166	143022641.278967	32245954.7031997	4.9160005126842e-05
149040298.574654	129946728.679861	19093569.894793	3.97571656857063e-05
142857058.030104	129946728.679861	12910329.3502424	2.66615136396195e-05
144789596.647231	129946728.679861	14842867.9673698	2.31237511681924e-05
141319663.657748	129946728.679861	11372934.9778868	2.31237511681924e-05
154127933.910992	143022641.278967	11105292.6320252	2.31237511681924e-05
141760157.291851	129946728.679861	11813428.61199	2.4860985682893e-05
137225642.378707	129946728.679861	7278913.69884618	1.3958491138954e-05
141052021.311886	129946728.679861	11105292.6320252	2.31237511681924e-05
140445929.582124	121286059.296038	19159870.2860855	4.34617618617158e-05
129416364.793485	121286059.296038	8130305.49744734	1.84425779567868e-05
128263593.825876	121286059.296038	6977534.52983754	1.68177161136708e-05
142452733.042392	121286059.296038	21166673.746354	4.34617618617158e-05
147508105.47426	121286059.296038	26222046.1782217	4.34617618617158e-05
127370016.983018	108210146.696933	19159870.2860855	4.34617618617158e-05
139525996.753841	121286059.296038	18239937.4578032	4.08662929142942e-05
135354056.927814	121286059.296038	14067997.6317764	2.93646080718752e-05
114807414.82263	108210146.696933	6597268.12569695	9.57492059791916e-06
116570669.716164	108210146.696933	8360523.01923136	1.17616474860089e-05
110744215.391582	108210146.696933	2534068.69464916	4.06302487503888e-06
110290121.087913	108210146.696933	2079974.39098058	4.06302487503888e-06
124085546.166753	121286059.296038	2799486.87071443	4.06302487503888e-06
111188291.496178	108210146.696933	2978144.79924488	4.36678454900185e-06
112479533.057205	108210146.696933	4269386.36027279	6.60581410905044e-06
111009633.567647	108210146.696933	2799486.87071443	4.06302487503888e-06
79878870.187238	77812895.330181	2065974.85705702	2.61882096551104e-06
87606808.3109319	77812895.330181	9793912.98075091	1.24147225513274e-05
82241357.4609298	77812895.330181	4428462.13074875	5.50330764619005e-06
80056270.7674499	77812895.330181	2243375.43726886	2.61882096551104e-06
79296522.0405585	77812895.330181	1483626.71037745	2.61882096551104e-06
66802957.5881326	64736982.7310756	2065974.85705702	2.61882096551104e-06
79761935.3588031	77812895.330181	1949040.02862207	2.44618543070317e-06
81051557.0546828	77812895.330181	3238661.72450174	4.39331441377458e-06
69429315.2640851	64736982.7310756	4692332.53300956	8.04852516874106e-06
75569359.8249904	64736982.7310756	10832377.0939148	1.93438157404551e-05
85222317.3485351	64736982.7310756	20485334.6174595	3.81546536526209e-05
96335162.8981007	64736982.7310756	31598180.1670252	3.81546536526209e-05
100057259.218765	77812895.330181	22244363.8885842	3.81546536526209e-05
88123118.914717	64736982.7310756	23386136.1836414	4.06440497847448e-05
80572354.9150108	64736982.7310756	15835372.1839352	2.46039906658644e-05
86981346.6196598	64736982.7310756	22244363.8885842	3.81546536526209e-05
113679007.759774	110035679.949405	3643327.81036882	6.14274802847101e-06
126578948.284997	110035679.949405	16543268.3355914	2.78923924066644e-05
112063715.482004	110035679.949405	2028035.53259915	3.50282421205937e-06
113991127.936342	110035679.949405	3955447.98693649	6.14274802847101e-06
113019538.209293	110035679.949405	2983858.25988753	6.14274802847101e-06
145349886.977088	141706559.166719	3643327.81036882	6.14274802847101e-06
113599651.223014	110035679.949405	3563971.27360837	5.97689533718805e-06
113930027.923142	110035679.949405	3894347.97373709	6.67071078250492e-06
143584749.112665	141706559.166719	1878189.94594608	3.7259765686997e-06
157036590.240115	141706559.166719	15330031.0733965	2.94605582915797e-05
149561902.066844	141706559.166719	7855342.90012512	1.69185517736558e-05
152220529.443247	141706559.166719	10513970.2765278	1.69185517736558e-05
118563982.061712	110035679.949405	8528302.11230714	1.69185517736558e-05
150442756.22279	141706559.166719	8736197.05607093	1.7457317807916e-05
149652200.656758	141706559.166719	7945641.49003893	1.54214115901469e-05
150234861.279026	141706559.166719	8528302.11230714	1.69185517736558e-05
73539477.4024127	66562515.9835481	6976961.41886462	1.53621654455105e-05
69198443.7296107	66562515.9835481	2635927.74606257	5.80389595217431e-06
89420665.2384663	66562515.9835481	22858149.2549182	4.61589768421592e-05
71798018.7671218	66562515.9835481	5235502.78357375	1.53621654455105e-05
77555516.3431231	66562515.9835481	10993000.359575	1.53621654455105e-05
105210356.619727	98233395.2008619	6976961.41886462	1.53621654455105e-05
73354578.1307657	66562515.9835481	6792062.14721759	1.48370580143392e-05
74130930.3091354	66562515.9835481	7568414.32558732	1.70572419559683e-05
125563115.094397	98233395.2008619	27329719.8935354	4.86929809288072e-05
101543093.722307	98233395.2008619	3309698.52144511	6.22131513879558e-06
111993137.089551	98233395.2008619	13759741.8886891	1.83964295863378e-05
104978187.473893	98233395.2008619	6744792.27303153	1.83964295863378e-05
76887808.4188345	66562515.9835481	10325292.4352864	1.83964295863378e-05
108798734.569142	98233395.2008619	10565339.3682804	1.8901608289154e-05
107881714.113032	98233395.2008619	9648318.91217054	1.69783910087057e-05
108558687.636148	98233395.2008619	10325292.4352864	1.83964295863378e-05
123615641.092737	88299097.9664766	35316543.1262603	5.58460507864486e-05
