a b c t.star c.star slr
27.0909639031856 2.40598087367837 0.00461045183513204 2048.2344594961 -0.189248051028699 263.074722562951
41.9839283401406 2.54501000790696 0.00441633594518103 2097.40907128761 21.7040292010643 341.64894483864
34.5589461865743 2.70679081515405 0.00709442189110568 2092.5562409542 5.52180340979248 361.443008833897
21.6699594379032 2.06900533467164 0.00241958706491478 2032.30596676609 2.62369952630252 401.446445850896
19.8208271533451 1.82485746648481 0.000142861905740076 2080.11555578886 14.9325276515447 480.410793007166
35.5389105824399 2.47639209515245 0.00440467902674753 2090.13408827758 20.9032397624105 484.701480910917
31.1967811899623 2.11679810134352 0.00152315834854946 2085.46024951758 16.8476753309369 467.302914094867
49.6666098530244 2.79395235923487 0.00693951140834554 2087.64842666523 12.4770370218903 482.082853558474
41.6207669958584 2.37979425673662 0.00318678415243842 2070.27435098565 6.76859619794413 461.48782964067
18.319373856552 1.4669074728595 -0.00290489081837859 2088.90676426981 30.2924265526235 462.397540145127
40.0621210007758 2.59448460461439 0.0046806438229896 2037.02358397515 2.4322888138704 445.389799457245
39.0238917631173 2.39377536090197 0.00330380776413844 2055.31481940905 3.99867431493476 441.185674326434
22.3857779717613 2.13458704979637 0.0029401587759484 2088.57076808251 18.0273414961994 440.07848322705
29.3193423395339 2.27626047315918 0.00325250329765488 2091.38108141441 22.5341787352227 444.613822311543
65.0965345592358 2.69908094537295 0.00367421252240454 2089.86362191127 17.7284588827752 475.329944360496
19.0432796335192 1.6812023143047 -0.00159345925767107 2024.47061748197 4.23158939462155 476.57535067237
30.9717514140919 2.05054959975358 0.000945859465826474 2091.51860134513 28.0413140333258 449.505539359147
36.3645340328057 2.5608952868772 0.00616333799110491 2070.19649163866 5.73523221770301 470.162935979969
42.2619315879642 2.66778847006657 0.00475258612246755 2092.25703242514 19.4169678399339 450.391902250583
15.7054600026085 1.80437688550618 0.00152808099387251 2067.76554528065 8.65393554791808 470.089149071262
20.6290379267104 1.6610915886564 -0.0015961392438964 2091.00676594907 33.0333536397666 452.012864927788
57.4917746774964 2.75927307975441 0.00520697143898587 2057.29882328282 3.79809616366401 474.559283521798
4.21396076893793 1.16296430396374 -0.00464651154322648 2044.61569977412 8.00720614148304 527.244358504195
48.9352450213616 2.90116528724326 0.0074657719281794 2094.95565881697 29.3398255039938 490.37702231443
9.88368827826345 1.39927131099804 -0.00274515701901628 2087.46282829903 30.4288094653748 502.202240890175
25.561836192025 1.92345180654638 -4.78812025771899e-05 2048.31684612832 5.77610162086785 490.537161086369
5.6838329207422 1.25219173022769 -0.00337514861716004 2051.2782839993 8.30098284874111 506.031261585683
27.4468372905934 2.24011188939873 0.00279264047201044 2072.79645890393 9.08808943582699 490.787886696199
51.4019963812332 3.00813521477831 0.00817421552583358 2080.99557252461 8.53003311436623 520.141425843306
48.1905186320477 2.40041961074536 0.00324715505482138 2028.26939977612 3.61139400862157 521.819506341623
38.9217324754851 2.73597974373153 0.00593923034597289 2083.90253657242 12.9503822675906 523.640891720647
28.0384239004596 2.04896268469663 0.00148423239847892 2040.77484898362 5.21868692245334 524.363416348506
37.9563982031253 2.0901907263761 0.00129031098691176 2079.34325351682 14.6446796040982 520.562683455174
