a b c t.star c.star slr
31.0360625541876 2.38972496020106 0.00372289719070417 2087.88372242963 4.05228204559535 314.131350412898
39.9567164596786 2.59378240759973 0.0056414297010249 2097.21728580981 6.44850123440847 316.812584557622
39.0524096273539 2.30737146613774 0.002598745047853 2033.78884377633 1.45897384732962 345.528707280532
40.8027915121798 2.22201037297571 0.000915901680163076 2087.57689177478 6.74806963885203 312.444348493511
52.7356722014839 2.841994500984 0.00739138475658733 2100.994319716 -5.4062386485748 335.939143394512
40.5242117449266 2.28496911826248 0.0023117524958288 2097.66866827779 32.333419660572 320.059106239124
31.9516363413745 2.04585905235193 0.00116148224820577 2020.576996563 1.19384905789047 307.535358800725
27.5168529638232 2.0499955910103 0.00144274567583871 2080.68225779221 6.55668393243104 341.759108776537
32.071510370243 2.26073561528728 0.00289295461219033 2083.86684792233 6.15364063065499 345.601863939765
36.8727883645358 2.62314617154304 0.00575462793702997 2078.85677137808 1.76510482793674 339.917027632236
23.0776460065075 2.05344559118699 0.00258434347736006 2095.83891899022 20.0961808348075 307.056799900986
20.543523359384 1.82185533015824 -0.000333091676604175 2083.35396484635 9.403983540833 336.392931884662
57.4638738152593 2.73730240088313 0.00479460389299494 2087.54551305762 2.56474778521806 339.235085140785
20.5415498229496 2.17788734614238 0.00387298112732572 2092.50507837068 8.36604975862429 307.602489793374
43.0319954002446 2.4343145072896 0.00348232426564985 2095.15592250554 9.22662763856351 312.502219882247
14.2024576740504 2.01849370035658 0.00176497101262191 2090.35533472034 13.5111726960167 344.514905312754
20.605751538758 1.81485811730226 0.00138453707341493 2096.47948882077 33.5182566917501 309.178968635775
36.8505528606039 2.37940066038144 0.00395384375042933 2096.40696145361 17.3863108525984 328.086657364004
24.6623719271587 2.10215452831883 0.00226815016894461 2040.28262502677 1.54336862266064 318.258426775841
39.4423612491609 2.82066053315393 0.00691754181378554 2093.59173986386 -1.61623098887503 320.131617395083
44.1366436262322 2.24197350175341 0.00142980288378537 2034.06387711037 1.17574736010283 311.730192784737
33.196306101811 2.45747215781332 0.00526428224512904 2097.93248626241 12.8583340579644 309.181973804659
23.7210359377768 1.61511809434986 -0.00243021196446834 2077.1039163759 8.83815624052659 346.859490049685
45.582384739265 2.3319529194477 0.00172589882296544 2097.01794671291 30.033591997344 334.838355444462
16.6883997652205 1.65431707387809 -0.00121593811330195 2080.44490570808 8.78901863703504 328.790228775373
36.9219415382611 2.63778417984065 0.00620234112422726 2101.1291537534 -0.230380634311587 307.194805853655
16.359573709853 1.65506141154621 -0.00134885001642427 2074.17661547638 7.0313286758028 337.636895146894
28.5980325673593 2.00658730881465 0.00140968174060511 2093.07816730719 16.2974716071039 323.334874845886
39.3622349586719 2.79675706258475 0.00779594467238922 2099.98880626401 14.6637552673928 334.411461170294
24.8739630618654 1.9526878287428 0.00167890633747146 2095.70849457895 31.7067547491752 343.090837126447
26.9713262799307 1.72203157814641 -0.00141429028433497 2095.22318859608 32.409709985368 317.11819808017
44.6098281478928 2.61662561967751 0.00489123819630599 2081.34173522098 2.66112319892272 345.553170596986
16.1256383106717 1.51211523651015 -0.00234929049963297 2093.41177614196 30.4455593717285 335.348650777717
57.5290369269317 2.91411179291663 0.00661471460516741 2084.33612754592 -1.4306996576488 315.303884570324
48.7505326214213 2.37517369417754 0.00232648961769848 2057.83561038668 1.30417659180239 308.792606682967
20.6263396705156 2.06270233713825 0.00198960471334698 2096.31965889642 25.4666614951566 313.923467778833
30.4965280740053 2.2771019333745 0.00313896335501524 2062.93027186953 2.53062650095671 343.492573212796
51.7129715856742 2.84797636728861 0.00715847295373918 2066.92680417886 -0.117632348556072 331.01646970634
43.5279195089169 2.27890975333028 0.00227006815796216 2077.04331684019 4.33535921853036 343.306920402508
42.2107438880789 2.37478766556457 0.00288610010142468 2063.18111755466 1.68202070286497 319.611589795842
47.8377486792811 2.77446746002408 0.00586106483318428 2103.05224956269 4.86695651430637 318.474199834698
42.55844896127 2.70852918334533 0.00643136413193404 2100.11021470977 -10.0664343894459 315.872467258071
34.9994123938437 2.46513575229846 0.00478457691164654 2098.4905292769 30.1662698062137 325.5407147091
34.3670843617338 2.25416714429205 0.00328293046404255 2080.90081747132 4.10221280995756 326.746138906357
29.0354333193041 1.81042055068081 -0.00091977153802138 2050.6565973151 3.02675318904221 323.953955736644
26.4747276846062 2.01517468003052 0.000527264802483349 2088.5805125481 11.6468588379212 338.209479974146
38.9399044200153 2.41599323854474 0.00388273533313891 2097.41526888451 26.2583694327623 336.649295701441
35.2180863873245 2.69009455414294 0.00606816628710083 2102.48858350818 -11.3991294731386 311.486619424
25.3886341119325 2.00515606016276 0.000917577271865478 2090.09482053621 12.1397673757747 327.185221425077
19.1733872505623 2.01799984772312 0.0017501954638838 2068.63971352181 3.22472386993468 315.179617393694
28.157301249227 2.02504062625606 0.000277864085646046 2058.21661064215 2.85488697933033 323.735965455144
29.8682988075918 1.69491311261603 -0.00211677778132432 2079.63866802678 8.57116920175031 329.194288307852
18.3193986774486 2.02692720053735 0.00261704578770781 2096.11058971495 21.1026310827583 303.088830942508
41.526608220788 2.65385660797245 0.00535027550022991 2065.0349603307 0.553252003155649 322.182067536313
42.7048902858563 2.47042075077626 0.00374047058134411 2042.44618837908 0.656111238058656 310.987071744632
51.1246861300817 2.57213924420992 0.0041394197169113 2086.4650725564 3.03909438895062 327.323784488073
30.0691298637051 1.99627790188329 0.00144871469739034 2085.37614491326 8.08399915928021 327.988025296719
50.0640606806433 2.93494701741328 0.00785500267704651 2083.49007073347 -0.855903953779489 334.348806744815
56.4896375301107 2.70531456361462 0.00507471139061353 2095.38281610864 0.353227977175266 307.685354621947
49.2007343963485 2.82237331796574 0.00700263042281161 2101.30247284425 -9.33022578014061 331.255744756255
30.9307956914296 1.95827895022799 0.000180960079908702 2093.72068383847 22.6992422156036 339.630334081001
16.3569368357605 1.35623519868536 -0.00420504348994252 2049.41162164439 4.25839561736211 321.613544117905
22.7846491476848 2.18682865948111 0.00386395326621789 2096.18102613604 25.4257723130286 342.830898746168
48.7714444304779 2.35014392290304 0.00244183413393919 2095.53301296849 18.6967769777402 335.625491518515
29.0370196437829 1.78113269049666 -0.00206108098843356 2092.07725341851 17.4787342455238 302.165284123146
45.7174293190856 2.82174185866305 0.00692161030652938 2100.9314846159 8.84970126440749 330.625458012011
36.9053064517791 2.10346135496939 0.000716977400515849 2060.92858321918 2.22675299970433 302.367371819935
44.3658646500405 2.68072025107981 0.00545605756420157 2090.34548436571 3.54336236137897 340.473875373284
34.9934912667297 2.02808132322951 0.00044063545461038 2093.12542610755 13.9204882923514 301.590005889952
22.7047316962288 1.70981887514828 -0.000409105392009585 2091.09997958108 19.2740192660131 339.657314792963
33.6016990522317 2.30476464838128 0.00335600300471816 2033.92095435155 0.87806751485914 311.990349267957
41.2371721181858 2.32295955248168 0.00304734606680846 2098.09489405667 28.1519336532801 307.259793834808
31.1265001025711 2.28006806152744 0.00359639117702744 2029.81473911973 0.842717338819057 312.32788066528
37.1166094009852 2.72021807460316 0.00620673384912959 2099.22601904511 30.7077178172767 339.236133163079
27.376985680451 2.4839638029704 0.00598595000805018 2074.40566051286 1.82194988243282 336.929634172937
52.2671619511992 2.72931408738862 0.00488537043145192 2103.04555020505 -14.5415607583709 307.129001759026
45.8337334492398 2.76728157906833 0.00635042906146006 2099.68903919612 -2.03262014314532 320.549096143359
40.453971530437 2.62894402792225 0.00593369951349275 2100.60523374379 5.61376709025353 304.430299386674
24.7839313852285 1.8211256772433 -0.00076177456425045 2066.35891248821 3.93046838231385 309.005376586309
42.2776347423744 2.21671656003649 0.00237449853983781 2093.86729565985 17.3150013689883 344.480929827886
52.9275351533164 2.76434219838458 0.00579168715913549 2098.99220334436 26.1419671960175 343.321817064453
37.5696136266754 2.43106493870748 0.00392611569581936 2098.13085466134 21.3278425298631 310.454141189774
26.4063421191396 1.97700658330675 0.000768297567036472 2078.72450704616 6.10424170969054 332.949492782958
1.72485052363118 1.42133205900075 -0.00167248821000733 2091.95056322287 25.8869993407279 338.801552972861
41.3811907556688 2.36019210810574 0.00347411744049883 2095.81319134985 16.5519059891813 329.637696066023
51.0492717009545 2.58748127577433 0.00489948480886485 2059.19722572458 0.565738547593355 316.128223495843
47.8428236611568 2.83177783241306 0.00639328387356335 2100.02426740807 -14.0407178062014 327.930770356249
13.8683301510824 1.36358008305419 -0.00350301468068537 2074.90488095907 7.88005496375263 309.587822905026
27.8091138228703 2.06552371026467 0.00178957142159616 2088.49072752474 9.68627837952226 330.561388118793
36.1071153035602 2.22073336364904 0.00235631639710454 2069.92106668092 2.246341065038 306.135094251818
32.3193686465214 2.07171570291835 0.000693177946591009 2047.57329731248 1.73803777666762 303.143405694998
46.6773641718888 2.67481921670401 0.00588642098609908 2101.08007326769 -10.2478774823248 308.686868573095
34.2801220833029 2.24463733212353 0.002032006109684 2080.28275469993 4.70397356199101 331.437176586951
34.3481228660291 2.51137430280259 0.00484995975405185 2092.36572075728 5.91032708995044 330.208235979097
11.5216159739246 1.42412468398313 -0.0031025040241749 2057.0583544136 5.11459291679785 340.323976580921
26.2012451353784 1.92515919283836 0.000391850431568531 2081.2311956333 5.77217131154612 303.595626422305
40.5242117449266 2.28496911826248 0.0023117524958288 2097.66866827779 32.333419660572 320.059106239124
23.2058732702792 2.05878765521866 0.00211282490414039 2081.85663381522 5.81268415786326 326.130197043455
34.5835954562452 2.31525150118722 0.0031585528784214 2070.20470440155 1.71026091789827 304.592749866929
50.7357062571421 2.7213363771473 0.00424577245465461 2101.31302623171 0.275411540642381 301.854044897312
46.5485816648831 2.68468321494565 0.00566457906704717 2035.32624450815 -0.00959519296884537 307.499817799931
38.3530641234223 2.17077550116841 0.00145023554649852 2071.88668027939 3.01916585536674 312.107973923796
46.9669052511391 2.70347633415872 0.00632623362856918 2099.69821488624 30.4855711199343 323.831360364191
28.157301249227 2.02504062625606 0.000277864085646046 2058.21661064215 2.85488697933033 323.735965455144
26.5960770126592 1.65369305313558 -0.00293146400871474 2068.22126590484 5.43415334774181 317.539571522775
52.420760174272 2.88744411290752 0.00675018077194997 2100.38986331434 11.6262704040855 335.995676694401
37.8470955870813 2.52179944218927 0.00456085672294872 2096.81292151916 5.32931713620201 301.090893241938
52.9020983855574 2.72311938027111 0.00524464516136683 2101.64008096955 16.0071501764469 309.024454156679
10.1352682404769 1.624630681174 -0.000717544151366483 2089.28940779483 17.5434538535774 345.341039153729
38.0502660424283 1.70861877311243 -0.00273509562468034 2090.67729938612 20.3157884674147 341.114221555039
14.1354106472726 2.00410181057987 0.00129045596539153 2054.57001420204 2.62759619159624 328.81503048273
55.7998872967259 2.94228472147655 0.00626665278983213 2103.51894599083 -9.02669287519529 338.095041676479
48.4588331908367 2.25745813342727 0.000986046335866696 2077.56015701685 4.03489148244262 323.190469013851
33.9671428269524 1.79838055251059 -0.0021101108318659 2067.92060385691 4.75318549666554 317.546599917121
40.4103627102563 2.61734822367377 0.00517190346146788 2095.03971692128 4.15458984440193 318.546088301857
8.79272613550284 1.9089252466571 0.00230041834512907 2074.44622532255 4.00057657621801 309.225285490172
42.7355637340962 2.54605394252196 0.00416289362323066 2089.81511784741 2.05067517468706 304.631534602246
28.5980325673593 2.00658730881465 0.00140968174060511 2093.07816730719 16.2974716071039 323.334874845886
22.9994106977026 1.69818914729593 -0.00136608578817709 2092.36409108131 18.5804715519771 302.135102649525
47.5258999946444 2.50414008154888 0.00372947209038728 2066.99773676577 1.59446784760803 329.141360412875
37.9331339206674 1.87659941373201 -0.00158417159937633 2093.47128226445 23.824357627891 332.113246360852
24.2980017623378 1.8835094286283 0.00040739547026948 2094.81011245493 26.4536495110951 328.494177274036
35.0605436970997 2.10961491645975 0.00122577794830848 2054.47396392468 2.62768805492669 339.170158467405
35.2180863873245 2.69009455414294 0.00606816628710083 2102.48858350818 -11.3991294731386 311.486619424
32.7057157375576 2.15431956920876 0.00126208773990828 2086.49382085283 6.16352462908253 307.512238918599
36.4449712787357 2.67597100684392 0.00600424417105981 2095.63387440075 2.93352745007724 322.43495917769
30.5163525867088 1.97273141657075 6.53953800754923e-05 2094.83880289574 23.7258188333362 320.184536776379
38.725147470651 2.40219453532346 0.00371670561061431 2096.48007380078 14.3224200722761 316.65025445534
35.0275758514049 2.77232225201288 0.00704425022145565 2096.55179496063 -7.37344383727759 301.11683055426
23.8057780798352 1.76862519183572 -0.000756460297098153 2093.41468454734 20.6767577468418 307.730269404982
29.5231581910993 1.69661857361092 -0.00180641604491441 2059.82039560145 4.41174541134387 334.279130381616
40.8027915121798 2.22201037297571 0.000915901680163076 2087.57689177478 6.74806963885203 312.444348493511
33.6016990522317 2.30476464838128 0.00335600300471816 2033.92095435155 0.87806751485914 311.990349267957
12.1933353560698 1.14982227320221 -0.00483214466396694 2021.55298611755 2.9934705956839 315.986044048787
33.5024403423787 1.97582405675803 0.000957361513466467 2088.80111974012 9.31963867275044 308.653453831537
23.4429510034884 1.91407124811025 0.000215218596262771 2062.38322732877 3.15432235598564 311.569081981756
12.2865296206725 1.82874300971587 0.000564601426329046 2082.84432831616 10.0447820057161 359.151493181686
16.3555562643382 1.53264163259946 -0.00220139484384454 2072.56130315759 8.2758208992891 364.932140130691
33.6053333952831 2.34862249003409 0.00429791308142822 2063.14599942067 3.10129868099466 379.242903959468
15.8845194320484 1.68768169853101 -0.000269644506220117 2082.84534957563 10.6536554777995 349.64039377293
40.6738312645797 2.1175413538808 0.000504391258270553 2081.55067273532 7.76596035808325 358.56161836678
42.8335207145694 2.49080504270181 0.00409541837823191 2086.89598076558 6.40550527255982 361.686297215624
22.7285306662206 1.93401443237182 0.000703597671393569 2070.67418337008 5.90182421961799 371.402441783476
37.6629991325408 2.55577770736957 0.00558700966292919 2093.61086864793 9.88703560084105 357.856407513853
38.7324402184247 2.16780862346913 0.0025704847326607 2045.82311742823 2.29738727444783 359.239536065185
51.2479493060814 2.35786302754654 0.00295891896427632 2095.74867346347 22.3352379654534 351.453125366763
16.1308817011062 1.46322284268371 -0.00347085084836731 2054.66671991395 5.17894417513162 356.804855171067
46.7787768226028 2.46255305055195 0.00359055316942042 2082.37011992 5.61574779218063 370.394137376805
42.572468168203 2.40002461291484 0.00324889091117803 2040.8807577386 1.99712136760354 380.812999626496
30.0500703597562 1.85531124526783 -0.000184786586515811 2082.41814041696 11.5070335939527 386.552667287316
10.9080840680313 0.971560115032816 -0.00712353587174462 2085.55894173705 21.3818811601959 356.068252006927
52.565188813182 2.9857869188716 0.00798955854463504 2099.34364845371 15.3225860814564 364.56260476735
14.3678563604951 1.68327722942607 -0.00120936560612316 2091.90708335605 26.0739487386309 370.876457419993
32.0522790160114 1.8322623345037 -0.00243972639270838 2039.19827898103 3.01830092445016 349.666039461135
25.6733152860782 2.1859153267815 0.00234747227108152 2042.66121878242 2.48641767771915 377.591997813979
53.0490947820453 3.03793566242132 0.00839913521788069 2091.40249135112 3.08003130136058 389.068108519553
37.3957403162361 2.47285277305373 0.00469201086606289 2051.52320352406 1.84054470388219 369.353064382775
43.6780990061047 2.50448978929533 0.00402486029046421 2091.20161899738 8.65805320441723 354.799851796199
17.9024304047872 1.73134078519484 -0.000628338840005699 2016.30720384629 2.51867734128609 379.530855940681
33.2023551512093 2.06371214911433 0.000700941754938484 2094.48080729507 27.9946802789345 365.785842368371
49.7322301510401 2.67572918266001 0.0043896676153131 2085.72374627087 6.06797287706286 384.928511987605
43.9228791085723 2.64139348646625 0.00554427079724544 2096.11724166083 17.0918500190601 369.312767420666
9.96572474215077 1.33318499660241 -0.00408014991441352 2055.84746712144 5.79423482064158 360.587593683848
38.4859249662992 2.70117875034945 0.00609974051625828 2086.15261755604 5.25706148706377 385.612599591523
42.1346948110435 2.30340310402096 0.00198772738470868 2089.09530744981 12.1823618910275 377.099313051861
44.7185295711052 2.43421123834659 0.00279631274788991 2084.80771086761 6.48334144148976 361.49211079302
30.9565301666553 2.25447017404814 0.00330145903642917 2089.68830928812 11.7680902732536 369.906137827116
45.8651413762835 2.35638087383313 0.00216512563033139 2089.39113302063 9.73201211541891 354.039588769711
35.9065131450576 2.09846423098229 0.00127307248538284 2070.38968185592 4.83813447877765 362.016631636381
54.4255487821594 3.05864903979761 0.0084453394220614 2101.81884207367 30.0244677136652 364.982279934191
31.0698114003462 1.99685911190254 0.00104206564715286 2082.77395965578 8.27981938142329 349.608873427574
47.4052096950889 2.60485026342862 0.00515341151995154 2098.26133176847 30.6755471997894 349.893506383485
55.123713836432 3.00247645419677 0.00836413013542918 2100.01950998511 7.67497354187071 358.796556367682
22.7690797195801 1.75521299313245 -0.00069018321985845 2068.50032637967 6.32472231751308 369.916705515128
52.6356868919271 2.8355237959439 0.00673952107386334 2077.08339141053 1.27692957408726 359.991922357108
36.1988822975173 2.1553430983481 0.00191222858424187 2080.61684853141 6.5857221162878 356.57195923454
39.2353147627979 2.18931493592708 0.00187854405214344 2096.08791839308 34.248812533915 366.065451530456
45.6881438514435 3.06294424058573 0.00890547385510949 2095.24882642762 1.65245952317491 376.483863060278
39.517986458431 2.51894045344515 0.00510015629790032 2084.14119196218 4.99449807917699 366.801925712771
21.5493135413893 1.87814021227205 0.000225246216281396 2094.83914352278 34.886336340569 369.434119610797
30.2307325538487 2.07806684966556 0.0014793172400195 2088.12113514612 10.9581868886016 348.332726739904
42.8650192935264 2.50815641077306 0.00464555009480098 2086.42956435285 6.87764323316514 376.667106640667
22.562332207173 1.80861910597533 0.000142916646717293 2079.38917365996 9.98934119939804 387.750903836737
55.05834051705 2.97250263270456 0.00785989005075334 2098.7987921692 23.7003131443635 380.738495367233
27.6621707615366 2.62089289620792 0.00612100969835844 2082.62400739756 4.04635782120749 375.245841077411
40.556374248766 2.38926142003046 0.00339528614741099 2095.43348522019 23.9543920871802 372.081230542481
29.9673506468049 1.87707749439331 -0.000905441918505399 2057.27557226503 4.46873014094308 372.293593983586
34.9040773484613 1.96171011917159 -4.25832008766008e-05 2047.41280803713 3.07513949461281 357.585880426829
28.8801445910301 2.27029722028117 0.00400183044120482 2015.14899299876 1.33482272736728 368.303587701809
36.0137883699239 2.38895941034785 0.00341095505378144 2091.82043963182 10.7474594633095 350.682119895986
42.912555292347 2.35813782305753 0.00288752982886511 2089.67166495952 11.7400457523763 377.281617028937
42.895307291988 2.37249130316323 0.00217547709671412 2061.46791356662 2.50917276367545 349.16113179954
16.0012002146835 1.3297315131938 -0.00430689775398868 2037.37917007157 3.9057523268275 347.406319242307
37.9143078386743 2.35125383061924 0.00407764949027728 2016.78967310092 1.43515713512897 383.088823859489
22.3150393191246 2.00352416800595 0.00131407681482189 2093.22009448102 22.8944598603994 364.773229265994
49.9247416690297 2.40499768511793 0.00262904176017552 2094.20697123255 22.1818613260984 387.403221610774
47.6305527657952 2.63375882976298 0.00448669567203573 2084.58562926902 4.67984979273751 366.919692351127
25.3509932269993 1.79665698526524 -0.000953619339626159 2093.71589593356 33.7390184309334 385.009866068503
22.4390340352746 1.99646376069356 0.00183303586573645 2076.29932861589 6.74059945391491 372.234359718666
47.0853424658685 1.76881516811268 -0.00252058172957735 2089.79296094738 18.9405043749139 352.563912535302
33.1402602143259 2.27852548855104 0.00357928013396746 2073.87293138402 5.11742556933314 386.610838780035
42.0539616461436 2.82232396869777 0.00737488514990506 2074.9833174739 1.94335230858997 382.472820659464
48.8753814650878 2.82927097954425 0.00753379679689917 2055.96486456878 0.737529564648867 368.140889796557
51.4440016332342 2.52364849847353 0.00336456116452308 2082.43788940832 6.27144990954548 386.056674880632
28.3711260064347 1.86264142336306 -0.000125388776494861 2089.16317041474 15.5162652744912 353.533543480129
23.2536717046672 1.63077740418144 -0.0016879889539256 2031.54721016926 3.29166819807142 376.585689095787
24.8483879961155 1.90711910476634 0.000231523426392384 2076.15635179356 8.35085178492591 391.447346645297
22.5207517114862 1.59938046863489 -0.00271703738178981 2029.6012829612 3.29134748550132 372.62542549913
31.8931336603693 2.19731872688028 0.00226911282892588 2094.49642659281 23.8530270545743 366.892547868957
50.8403080621665 2.94458412086087 0.0078578413944801 2081.24376555439 1.97539942106232 386.514356512613
6.76217514494681 1.06984487145619 -0.00595470253226501 2087.8930979413 23.4172459715046 348.811872881304
32.0522790160114 1.8322623345037 -0.00243972639270838 2039.19827898103 3.01830092445016 349.666039461135
12.7305076713888 1.64600368840523 -0.000496016276479372 2063.49496761733 6.07456034282222 382.880276930392
24.7799387647618 1.50016600152526 -0.00339573384618866 2091.90659523034 29.4205544423312 364.358918878946
37.5247910506887 2.47521011714294 0.00361768125493847 2092.1088551865 12.2622473654337 369.60795019851
23.927151637038 1.58910830788451 -0.00253671107222212 2071.3945075057 7.49415545957163 355.527861032804
42.8218959566274 2.4230993555371 0.00384364534001571 2066.58927268325 3.44586508814245 384.344311764044
43.5243813817389 2.58975670013029 0.00469919614890385 2091.79453504691 8.94025143003091 365.228962836296
31.8483279822808 2.39618126302545 0.00445352427650016 2072.34853621037 3.05007345974445 355.131792065889
24.8457777229767 2.14640976320535 0.00306594190789443 2072.39933410869 5.48576971283183 387.513466676335
32.4507197338015 2.31758318074138 0.00375731230320167 2094.05426432565 16.9412395940162 358.787636818427
30.6867701718319 2.09894862266936 0.00109465820239182 2084.45990110957 9.34521397808567 362.783019055353
38.8721018431842 2.07623390319727 0.000460473889995333 2094.72882151534 26.9474853668362 352.891712631092
49.655468299524 2.81213536191859 0.00674145458676278 2079.57870685076 3.13311730511487 392.386025257896
54.402789341172 2.99513183874838 0.00721106132943109 2039.72740564425 0.209692879579961 362.629347051067
37.8044889174239 2.353664906827 0.00332408038934277 2082.07265269593 6.91037592710927 382.519762655048
42.3136937161933 2.42604686555716 0.00258321228555403 2095.03336223145 24.9668820900843 384.688632106137
55.0416606708498 2.88075186935059 0.00695918725970294 2096.80701875384 3.37118290131912 347.553621534268
27.8854025805188 2.13123931697974 0.00263593465475756 2089.06001726165 12.6405439712107 369.862807129624
33.5304481274947 2.0903795724787 0.00130684666360647 2087.81476300536 11.4291708939709 357.453039888423
57.6385049588458 3.16451585484215 0.00845719106973893 2101.91527326149 4.82011657673866 375.651922972388
8.72514882578593 1.50875599601812 -0.00227262438104335 2090.48665657756 24.3344902666286 366.469591850989
48.2649816980896 2.48394600063918 0.00421024039301625 2096.82643476455 34.9493143172003 388.780211735074
29.080416229272 2.51033195004193 0.00610898878139024 2078.56826021243 4.46766815381125 389.546017803626
32.8983423181725 2.04694552077941 0.00107025172019704 2052.76257049432 3.81263649556786 392.285461809489
26.0084368423802 2.42744463839589 0.00475735796621494 2040.40980104799 1.60134356934577 371.470351490924
40.1786098362996 2.9083868667202 0.00851914444655519 2098.36745514045 18.7721336283721 381.119048055603
22.5280020093745 1.810251113301 6.34556217499215e-06 2091.50241219439 20.6985773541965 356.9575087839
29.3239760151084 2.27338066981804 0.00369211308686617 2092.37204181543 16.5508969360963 379.4324083356
32.7180941513706 1.96567019399456 0.000754329238537582 2092.98485321528 22.4430974014103 359.288946643819
29.1788804615561 1.88424618134974 0.000423554904985461 2063.77825248498 5.5634513287805 392.907431813088
33.7117319106415 2.25589423407156 0.00391724261451878 2086.00230579311 7.59001071797684 359.252770766043
41.5363456172991 2.52531101390287 0.00378388385419053 2085.96179399011 7.11606370983645 378.915056707827
-11.4581324233256 0.756118440023573 -0.00607372916974407 2071.03876547678 12.0786368055269 382.907973059765
25.3794272987745 2.48758742822098 0.0051535666587214 2084.39043273404 5.75458134058863 374.660233956491
12.2713504756063 1.80181956030983 0.000606492438232972 2041.03889233992 3.15320376772434 370.343789921594
23.4932087548889 1.92955353808625 0.00103010908041238 2068.89308303408 6.16015111096203 391.789426477707
59.671028105638 2.81561035872156 0.0053329204046185 2099.1116220085 31.7025720863603 347.055346020107
31.3971378675948 2.30409944135182 0.00265373996992412 2074.73439045274 4.70476560527459 367.854894718911
32.4760792069661 2.38990370889212 0.0040995381837328 2080.80699345423 4.20071408385411 348.311471083665
14.4147437282846 1.37234397369814 -0.00389594065911366 2086.54225626495 19.7230488900095 375.390550391681
47.2412598765561 3.07968706899028 0.00860849902810509 2101.16082346858 15.5462844436988 368.228200095764
17.4777376581172 1.75001323197635 0.000289220431855117 2093.74296600255 28.2742063771002 353.938536773002
31.7004063799938 2.12431528200299 0.00174059362669514 2085.18055859883 11.0554467793554 388.451229297541
13.6885986331143 1.5491631806972 -0.000907318546205195 2067.85941279307 6.86474213376641 369.20193144969
34.7030191131717 2.44568504622589 0.00351409448437119 2092.50077608414 14.7704002121463 379.93370453094
20.1277218487308 1.62524018348557 -0.00173914747314519 2044.9853665859 3.7674752320163 357.616254822629
